,date,T,H,J
12866,2021-09-26 01:00,10.3,96.0,0.0
12867,2021-09-26 01:30,10.1,97.0,0.0
12868,2021-09-26 02:00,10.3,97.0,0.0
12869,2021-09-26 02:30,10.2,97.0,0.0
12870,2021-09-26 03:00,10.6,97.0,0.0
12871,2021-09-26 03:30,11.0,98.0,0.0
12872,2021-09-26 04:00,11.0,97.0,0.0
12873,2021-09-26 04:30,10.9,96.0,0.0
12874,2021-09-26 05:00,10.7,96.0,0.0
12875,2021-09-26 05:30,10.3,96.0,0.0
12876,2021-09-26 06:00,10.2,97.0,2.0
12877,2021-09-26 06:30,10.4,97.0,18.0
12878,2021-09-26 07:00,11.1,96.0,42.0
12879,2021-09-26 07:30,12.6,91.0,67.0
12880,2021-09-26 08:00,14.4,84.0,249.0
12881,2021-09-26 08:30,16.1,77.0,330.0
12882,2021-09-26 09:00,17.7,70.0,409.0
12883,2021-09-26 09:30,18.8,65.0,478.0
12884,2021-09-26 10:00,19.2,63.0,538.0
12885,2021-09-26 10:30,20.2,61.0,586.0
12886,2021-09-26 11:00,21.4,57.0,617.0
12887,2021-09-26 11:30,22.3,55.0,634.0
12888,2021-09-26 12:00,23.2,53.0,643.0
12889,2021-09-26 12:30,23.6,51.0,637.0
12890,2021-09-26 13:00,24.5,50.0,611.0
12891,2021-09-26 13:30,24.1,50.0,583.0
12892,2021-09-26 14:00,24.1,51.0,536.0
12893,2021-09-26 14:30,24.3,52.0,483.0
12894,2021-09-26 15:00,24.6,54.0,379.0
12895,2021-09-26 15:30,24.4,54.0,348.0
12896,2021-09-26 16:00,24.1,55.0,240.0
12897,2021-09-26 16:30,23.4,57.0,81.0
12898,2021-09-26 17:00,22.6,60.0,46.0
12899,2021-09-26 17:30,22.0,62.0,21.0
12900,2021-09-26 18:00,21.4,66.0,3.0
12901,2021-09-26 18:30,20.1,72.0,0.0
12902,2021-09-26 19:00,19.0,77.0,0.0
12903,2021-09-26 19:30,18.1,81.0,0.0
12904,2021-09-26 20:00,17.6,84.0,0.0
12905,2021-09-26 20:30,17.3,85.0,0.0
12906,2021-09-26 21:00,17.1,86.0,0.0
12907,2021-09-26 21:30,17.0,88.0,0.0
12908,2021-09-26 22:00,16.6,89.0,0.0
12909,2021-09-26 22:30,16.5,90.0,0.0
12910,2021-09-26 23:00,16.4,91.0,0.0
12911,2021-09-26 23:30,16.2,91.0,0.0
12912,2021-09-27 00:00,16.0,91.0,0.0
12913,2021-09-27 00:30,15.7,92.0,0.0
12914,2021-09-27 01:00,15.6,93.0,0.0
12915,2021-09-27 01:30,15.7,93.0,0.0
12916,2021-09-27 02:00,15.7,93.0,0.0
12917,2021-09-27 02:30,15.6,93.0,0.0
12918,2021-09-27 03:00,15.5,93.0,0.0
12919,2021-09-27 03:30,15.5,95.0,0.0
12920,2021-09-27 04:00,15.4,96.0,0.0
12921,2021-09-27 04:30,15.4,96.0,0.0
12922,2021-09-27 05:00,15.3,96.0,0.0
12923,2021-09-27 05:30,15.4,97.0,0.0
12924,2021-09-27 06:00,15.4,97.0,1.0
12925,2021-09-27 06:30,15.4,97.0,7.0
12926,2021-09-27 07:00,15.5,97.0,24.0
12927,2021-09-27 07:30,15.7,96.0,35.0
12928,2021-09-27 08:00,16.1,96.0,83.0
12929,2021-09-27 08:30,16.8,95.0,93.0
12930,2021-09-27 09:00,17.5,91.0,137.0
12931,2021-09-27 09:30,17.7,89.0,84.0
12932,2021-09-27 10:00,17.8,88.0,108.0
12933,2021-09-27 10:30,18.2,87.0,176.0
12934,2021-09-27 11:00,18.8,84.0,211.0
12935,2021-09-27 11:30,19.3,80.0,267.0
12936,2021-09-27 12:00,20.3,74.0,285.0
12937,2021-09-27 12:30,20.2,71.0,241.0
12938,2021-09-27 13:00,20.3,66.0,249.0
12939,2021-09-27 13:30,20.5,64.0,268.0
12940,2021-09-27 14:00,20.6,64.0,195.0
12941,2021-09-27 14:30,20.6,66.0,283.0
12942,2021-09-27 15:00,20.8,63.0,279.0
12943,2021-09-27 15:30,21.1,62.0,223.0
12944,2021-09-27 16:00,21.2,61.0,141.0
12945,2021-09-27 16:30,20.8,65.0,118.0
12946,2021-09-27 17:00,20.1,69.0,53.0
12947,2021-09-27 17:30,19.7,74.0,20.0
12948,2021-09-27 18:00,19.0,78.0,2.0
12949,2021-09-27 18:30,18.4,81.0,0.0
12950,2021-09-27 19:00,17.8,84.0,0.0
12951,2021-09-27 19:30,17.5,85.0,0.0
12952,2021-09-27 20:00,17.1,87.0,0.0
12953,2021-09-27 20:30,16.5,89.0,0.0
12954,2021-09-27 21:00,15.7,90.0,0.0
12955,2021-09-27 21:30,14.8,92.0,0.0
12956,2021-09-27 22:00,14.2,94.0,0.0
12957,2021-09-27 22:30,13.7,95.0,0.0
12958,2021-09-27 23:00,13.3,95.0,0.0
12959,2021-09-27 23:30,12.8,96.0,0.0
12960,2021-09-28 00:00,12.6,97.0,0.0
12961,2021-09-28 00:30,12.4,97.0,0.0
12962,2021-09-28 01:00,12.4,97.0,0.0
12963,2021-09-28 01:30,12.3,97.0,0.0
12964,2021-09-28 02:00,11.9,97.0,0.0
12965,2021-09-28 02:30,11.7,98.0,0.0
12966,2021-09-28 03:00,11.7,98.0,0.0
12967,2021-09-28 03:30,11.6,98.0,0.0
12968,2021-09-28 04:00,11.4,98.0,0.0
12969,2021-09-28 04:30,11.5,98.0,0.0
12970,2021-09-28 05:00,11.5,98.0,0.0
12971,2021-09-28 05:30,11.5,98.0,0.0
12972,2021-09-28 06:00,11.4,98.0,1.0
12973,2021-09-28 06:30,11.3,98.0,15.0
12974,2021-09-28 07:00,12.0,98.0,59.0
12975,2021-09-28 07:30,13.5,92.0,79.0
12976,2021-09-28 08:00,14.9,87.0,295.0
12977,2021-09-28 08:30,17.4,80.0,404.0
12978,2021-09-28 09:00,17.8,73.0,299.0
12979,2021-09-28 09:30,18.4,72.0,480.0
12980,2021-09-28 10:00,19.4,69.0,436.0
12981,2021-09-28 10:30,20.6,66.0,581.0
12982,2021-09-28 11:00,22.2,60.0,628.0
12983,2021-09-28 11:30,22.6,57.0,598.0
12984,2021-09-28 12:00,23.0,53.0,464.0
12985,2021-09-28 12:30,23.8,50.0,547.0
12986,2021-09-28 13:00,24.6,46.0,621.0
12987,2021-09-28 13:30,23.4,48.0,233.0
12988,2021-09-28 14:00,23.3,49.0,610.0
12989,2021-09-28 14:30,23.6,47.0,334.0
12990,2021-09-28 15:00,23.7,47.0,471.0
12991,2021-09-28 15:30,23.6,47.0,241.0
12992,2021-09-28 16:00,23.0,51.0,70.0
12993,2021-09-28 16:30,22.0,59.0,65.0
12994,2021-09-28 17:00,20.8,66.0,60.0
12995,2021-09-28 17:30,20.2,69.0,20.0
12996,2021-09-28 18:00,18.8,73.0,2.0
12997,2021-09-28 18:30,17.5,77.0,0.0
12998,2021-09-28 19:00,16.5,82.0,0.0
12999,2021-09-28 19:30,15.7,84.0,0.0
13000,2021-09-28 20:00,15.1,86.0,0.0
13001,2021-09-28 20:30,14.5,88.0,0.0
13002,2021-09-28 21:00,14.0,90.0,0.0
13003,2021-09-28 21:30,13.6,91.0,0.0
13004,2021-09-28 22:00,13.1,92.0,0.0
13005,2021-09-28 22:30,12.6,93.0,0.0
13006,2021-09-28 23:00,12.3,94.0,0.0
13007,2021-09-28 23:30,12.0,95.0,0.0
13008,2021-09-29 00:00,11.7,95.0,0.0
13009,2021-09-29 00:30,11.5,96.0,0.0
13010,2021-09-29 01:00,11.4,96.0,0.0
13011,2021-09-29 01:30,11.3,96.0,0.0
13012,2021-09-29 02:00,11.0,96.0,0.0
13013,2021-09-29 02:30,10.8,97.0,0.0
13014,2021-09-29 03:00,10.7,97.0,0.0
13015,2021-09-29 03:30,10.7,97.0,0.0
13016,2021-09-29 04:00,10.6,97.0,0.0
13017,2021-09-29 04:30,10.5,97.0,0.0
13018,2021-09-29 05:00,10.5,97.0,0.0
13019,2021-09-29 05:30,10.4,97.0,0.0
13020,2021-09-29 06:00,10.5,98.0,2.0
13021,2021-09-29 06:30,10.8,98.0,16.0
13022,2021-09-29 07:00,11.3,97.0,63.0
13023,2021-09-29 07:30,12.2,96.0,111.0
13024,2021-09-29 08:00,13.3,91.0,188.0
13025,2021-09-29 08:30,14.2,88.0,203.0
13026,2021-09-29 09:00,15.6,83.0,346.0
13027,2021-09-29 09:30,17.7,74.0,448.0
13028,2021-09-29 10:00,19.2,68.0,498.0
13029,2021-09-29 10:30,20.3,64.0,605.0
13030,2021-09-29 11:00,20.8,62.0,413.0
13031,2021-09-29 11:30,20.9,62.0,261.0
13032,2021-09-29 12:00,20.7,63.0,167.0
13033,2021-09-29 12:30,20.2,66.0,151.0
13034,2021-09-29 13:00,19.7,72.0,198.0
13035,2021-09-29 13:30,20.2,70.0,478.0
13036,2021-09-29 14:00,20.3,67.0,163.0
13037,2021-09-29 14:30,20.0,65.0,160.0
13038,2021-09-29 15:00,19.4,69.0,51.0
13039,2021-09-29 15:30,18.6,78.0,74.0
13040,2021-09-29 16:00,18.0,84.0,115.0
13041,2021-09-29 16:30,18.0,82.0,129.0
13042,2021-09-29 17:00,17.8,78.0,45.0
13043,2021-09-29 17:30,17.1,82.0,7.0
13044,2021-09-29 18:00,16.6,84.0,1.0
13045,2021-09-29 18:30,16.3,83.0,0.0
13046,2021-09-29 19:00,16.0,87.0,0.0
13047,2021-09-29 19:30,15.3,92.0,0.0
13048,2021-09-29 20:00,14.9,94.0,0.0
13049,2021-09-29 20:30,14.6,96.0,0.0
13050,2021-09-29 21:00,14.3,96.0,0.0
13051,2021-09-29 21:30,14.2,96.0,0.0
13052,2021-09-29 22:00,14.1,97.0,0.0
13053,2021-09-29 22:30,14.2,97.0,0.0
13054,2021-09-29 23:00,14.0,97.0,0.0
13055,2021-09-29 23:30,14.0,97.0,0.0
13056,2021-09-30 00:00,13.9,97.0,0.0
13057,2021-09-30 00:30,13.8,97.0,0.0
13058,2021-09-30 01:00,13.7,98.0,0.0
13059,2021-09-30 01:30,13.6,98.0,0.0
13060,2021-09-30 02:00,13.6,98.0,0.0
13061,2021-09-30 02:30,13.4,98.0,0.0
13062,2021-09-30 03:00,13.2,98.0,0.0
13063,2021-09-30 03:30,13.0,98.0,0.0
13064,2021-09-30 04:00,12.9,98.0,0.0
13065,2021-09-30 04:30,12.9,98.0,0.0
13066,2021-09-30 05:00,12.9,99.0,0.0
13067,2021-09-30 05:30,12.9,99.0,0.0
13068,2021-09-30 06:00,12.9,99.0,1.0
13069,2021-09-30 06:30,12.9,99.0,3.0
13070,2021-09-30 07:00,13.0,99.0,7.0
13071,2021-09-30 07:30,13.0,99.0,24.0
13072,2021-09-30 08:00,13.1,99.0,30.0
13073,2021-09-30 08:30,12.8,96.0,50.0
13074,2021-09-30 09:00,13.0,96.0,122.0
13075,2021-09-30 09:30,13.4,94.0,158.0
13076,2021-09-30 10:00,13.6,90.0,126.0
13077,2021-09-30 10:30,13.9,88.0,164.0
13078,2021-09-30 11:00,14.8,79.0,397.0
13079,2021-09-30 11:30,16.5,66.0,626.0
13080,2021-09-30 12:00,16.1,66.0,316.0
13081,2021-09-30 12:30,16.2,66.0,320.0
13082,2021-09-30 13:00,16.5,64.0,342.0
13083,2021-09-30 13:30,16.8,63.0,362.0
13084,2021-09-30 14:00,16.9,62.0,300.0
13085,2021-09-30 14:30,16.9,63.0,417.0
13086,2021-09-30 15:00,16.9,62.0,361.0
13087,2021-09-30 15:30,16.8,60.0,193.0
13088,2021-09-30 16:00,16.3,64.0,97.0
13089,2021-09-30 16:30,15.9,68.0,67.0
13090,2021-09-30 17:00,15.6,72.0,42.0
13091,2021-09-30 17:30,15.0,74.0,17.0
13092,2021-09-30 18:00,14.2,79.0,2.0
13093,2021-09-30 18:30,14.0,79.0,0.0
13094,2021-09-30 19:00,13.6,84.0,0.0
13095,2021-09-30 19:30,13.0,86.0,0.0
13096,2021-09-30 20:00,12.5,88.0,0.0
13097,2021-09-30 20:30,11.9,89.0,0.0
13098,2021-09-30 21:00,11.2,90.0,0.0
13099,2021-09-30 21:30,10.6,92.0,0.0
13100,2021-09-30 22:00,10.1,93.0,0.0
13101,2021-09-30 22:30,9.8,94.0,0.0
13102,2021-09-30 23:00,9.4,95.0,0.0
13103,2021-09-30 23:30,9.0,96.0,0.0
13104,2021-10-01 00:00,8.6,96.0,0.0
13105,2021-10-01 00:30,8.2,96.0,0.0
13106,2021-10-01 01:00,7.9,97.0,0.0
13107,2021-10-01 01:30,7.6,98.0,0.0
13108,2021-10-01 02:00,7.2,98.0,0.0
13109,2021-10-01 02:30,6.9,98.0,0.0
13110,2021-10-01 03:00,6.6,98.0,0.0
13111,2021-10-01 03:30,6.6,99.0,0.0
13112,2021-10-01 04:00,7.0,99.0,0.0
13113,2021-10-01 04:30,7.2,99.0,0.0
13114,2021-10-01 05:00,7.0,100.0,0.0
13115,2021-10-01 05:30,6.8,100.0,0.0
13116,2021-10-01 06:00,6.5,100.0,1.0
13117,2021-10-01 06:30,6.3,100.0,10.0
13118,2021-10-01 07:00,6.2,100.0,35.0
13119,2021-10-01 07:30,6.5,100.0,75.0
13120,2021-10-01 08:00,6.8,100.0,168.0
13121,2021-10-01 08:30,8.7,94.0,319.0
13122,2021-10-01 09:00,10.5,82.0,375.0
13123,2021-10-01 09:30,12.3,76.0,473.0
13124,2021-10-01 10:00,13.9,67.0,497.0
13125,2021-10-01 10:30,15.2,61.0,587.0
13126,2021-10-01 11:00,16.5,55.0,628.0
13127,2021-10-01 11:30,17.3,51.0,651.0
13128,2021-10-01 12:00,17.4,51.0,667.0
13129,2021-10-01 12:30,18.3,48.0,663.0
13130,2021-10-01 13:00,18.5,46.0,615.0
13131,2021-10-01 13:30,18.3,48.0,589.0
13132,2021-10-01 14:00,18.2,50.0,543.0
13133,2021-10-01 14:30,18.1,51.0,506.0
13134,2021-10-01 15:00,18.0,53.0,416.0
13135,2021-10-01 15:30,17.8,55.0,356.0
13136,2021-10-01 16:00,17.5,57.0,241.0
13137,2021-10-01 16:30,16.7,61.0,105.0
13138,2021-10-01 17:00,15.8,64.0,58.0
13139,2021-10-01 17:30,15.3,67.0,22.0
13140,2021-10-01 18:00,14.4,71.0,3.0
13141,2021-10-01 18:30,13.0,78.0,0.0
13142,2021-10-01 19:00,12.0,83.0,0.0
13143,2021-10-01 19:30,11.2,87.0,0.0
13144,2021-10-01 20:00,10.7,89.0,0.0
13145,2021-10-01 20:30,10.1,91.0,0.0
13146,2021-10-01 21:00,9.5,92.0,0.0
13147,2021-10-01 21:30,9.0,94.0,0.0
13148,2021-10-01 22:00,8.6,94.0,0.0
13149,2021-10-01 22:30,8.3,95.0,0.0
13150,2021-10-01 23:00,8.0,96.0,0.0
13151,2021-10-01 23:30,7.7,96.0,0.0
13152,2021-10-02 00:00,7.4,96.0,0.0
13153,2021-10-02 00:30,7.1,97.0,0.0
13154,2021-10-02 01:00,7.0,97.0,0.0
13155,2021-10-02 01:30,7.2,98.0,0.0
13156,2021-10-02 02:00,7.4,97.0,0.0
13157,2021-10-02 02:30,7.3,97.0,0.0
13158,2021-10-02 03:00,6.9,97.0,0.0
13159,2021-10-02 03:30,6.4,97.0,0.0
13160,2021-10-02 04:00,6.0,98.0,0.0
13161,2021-10-02 04:30,5.8,98.0,0.0
13162,2021-10-02 05:00,5.5,99.0,0.0
13163,2021-10-02 05:30,5.5,99.0,0.0
13164,2021-10-02 06:00,5.7,100.0,1.0
13165,2021-10-02 06:30,6.0,100.0,13.0
13166,2021-10-02 07:00,6.5,99.0,45.0
13167,2021-10-02 07:30,7.3,98.0,96.0
13168,2021-10-02 08:00,8.5,92.0,192.0
13169,2021-10-02 08:30,9.5,89.0,178.0
13170,2021-10-02 09:00,10.4,87.0,166.0
13171,2021-10-02 09:30,11.1,85.0,187.0
13172,2021-10-02 10:00,12.2,82.0,222.0
13173,2021-10-02 10:30,13.5,77.0,262.0
13174,2021-10-02 11:00,15.1,66.0,499.0
13175,2021-10-02 11:30,16.5,60.0,592.0
13176,2021-10-02 12:00,16.6,59.0,601.0
13177,2021-10-02 12:30,16.7,59.0,523.0
13178,2021-10-02 13:00,17.2,58.0,568.0
13179,2021-10-02 13:30,17.4,57.0,430.0
13180,2021-10-02 14:00,17.2,58.0,306.0
13181,2021-10-02 14:30,17.3,59.0,367.0
13182,2021-10-02 15:00,17.5,58.0,425.0
13183,2021-10-02 15:30,17.4,57.0,327.0
13184,2021-10-02 16:00,17.1,59.0,248.0
13185,2021-10-02 16:30,16.7,61.0,160.0
13186,2021-10-02 17:00,16.2,64.0,51.0
13187,2021-10-02 17:30,15.1,70.0,13.0
13188,2021-10-02 18:00,13.7,77.0,1.0
13189,2021-10-02 18:30,12.6,82.0,0.0
13190,2021-10-02 19:00,11.6,86.0,0.0
13191,2021-10-02 19:30,11.0,89.0,0.0
13192,2021-10-02 20:00,10.4,91.0,0.0
13193,2021-10-02 20:30,9.8,93.0,0.0
13194,2021-10-02 21:00,9.4,94.0,0.0
13195,2021-10-02 21:30,9.0,94.0,0.0
13196,2021-10-02 22:00,8.6,95.0,0.0
13197,2021-10-02 22:30,8.3,96.0,0.0
13198,2021-10-02 23:00,8.0,96.0,0.0
13199,2021-10-02 23:30,7.7,97.0,0.0
13200,2021-10-03 00:00,7.4,97.0,0.0
13201,2021-10-03 00:30,7.2,97.0,0.0
13202,2021-10-03 01:00,7.0,98.0,0.0
13203,2021-10-03 01:30,6.8,98.0,0.0
13204,2021-10-03 02:00,6.6,98.0,0.0
13205,2021-10-03 02:30,6.5,98.0,0.0
13206,2021-10-03 03:00,6.4,98.0,0.0
13207,2021-10-03 03:30,6.3,98.0,0.0
13208,2021-10-03 04:00,6.2,99.0,0.0
13209,2021-10-03 04:30,6.3,99.0,0.0
13210,2021-10-03 05:00,6.1,99.0,0.0
13211,2021-10-03 05:30,6.1,99.0,0.0
13212,2021-10-03 06:00,6.2,99.0,1.0
13213,2021-10-03 06:30,6.4,99.0,11.0
13214,2021-10-03 07:00,6.6,99.0,35.0
13215,2021-10-03 07:30,7.2,100.0,68.0
13216,2021-10-03 08:00,7.9,99.0,133.0
13217,2021-10-03 08:30,8.9,97.0,249.0
13218,2021-10-03 09:00,10.6,90.0,376.0
13219,2021-10-03 09:30,12.7,82.0,461.0
13220,2021-10-03 10:00,15.0,75.0,524.0
13221,2021-10-03 10:30,16.7,68.0,572.0
13222,2021-10-03 11:00,18.4,62.0,610.0
13223,2021-10-03 11:30,20.0,56.0,628.0
13224,2021-10-03 12:00,21.2,54.0,649.0
13225,2021-10-03 12:30,22.0,51.0,637.0
13226,2021-10-03 13:00,23.3,44.0,614.0
13227,2021-10-03 13:30,23.5,43.0,594.0
13228,2021-10-03 14:00,23.7,41.0,540.0
13229,2021-10-03 14:30,23.5,41.0,457.0
13230,2021-10-03 15:00,23.3,42.0,422.0
13231,2021-10-03 15:30,22.9,46.0,350.0
13232,2021-10-03 16:00,22.4,48.0,223.0
13233,2021-10-03 16:30,22.0,46.0,137.0
13234,2021-10-03 17:00,20.7,54.0,35.0
13235,2021-10-03 17:30,19.5,59.0,11.0
13236,2021-10-03 18:00,17.4,67.0,1.0
13237,2021-10-03 18:30,16.2,72.0,0.0
13238,2021-10-03 19:00,15.2,77.0,0.0
13239,2021-10-03 19:30,14.7,80.0,0.0
13240,2021-10-03 20:00,14.2,81.0,0.0
13241,2021-10-03 20:30,13.6,84.0,0.0
13242,2021-10-03 21:00,13.1,86.0,0.0
13243,2021-10-03 21:30,12.5,89.0,0.0
13244,2021-10-03 22:00,12.4,91.0,0.0
13245,2021-10-03 22:30,12.1,92.0,0.0
13246,2021-10-03 23:00,11.9,93.0,0.0
13247,2021-10-03 23:30,12.0,93.0,0.0
13248,2021-10-04 00:00,12.0,93.0,0.0
13249,2021-10-04 00:30,11.6,94.0,0.0
13250,2021-10-04 01:00,11.2,94.0,0.0
13251,2021-10-04 01:30,10.8,95.0,0.0
13252,2021-10-04 02:00,10.4,96.0,0.0
13253,2021-10-04 02:30,10.2,96.0,0.0
13254,2021-10-04 03:00,10.0,96.0,0.0
13255,2021-10-04 03:30,9.8,97.0,0.0
13256,2021-10-04 04:00,9.6,97.0,0.0
13257,2021-10-04 04:30,9.4,97.0,0.0
13258,2021-10-04 05:00,9.2,97.0,0.0
13259,2021-10-04 05:30,9.1,98.0,0.0
13260,2021-10-04 06:00,8.9,98.0,1.0
13261,2021-10-04 06:30,8.9,98.0,11.0
13262,2021-10-04 07:00,9.4,98.0,31.0
13263,2021-10-04 07:30,10.8,95.0,64.0
13264,2021-10-04 08:00,12.5,89.0,237.0
13265,2021-10-04 08:30,14.4,84.0,288.0
13266,2021-10-04 09:00,15.3,81.0,244.0
13267,2021-10-04 09:30,17.2,75.0,376.0
13268,2021-10-04 10:00,19.4,68.0,492.0
13269,2021-10-04 10:30,21.8,59.0,617.0
13270,2021-10-04 11:00,22.1,57.0,316.0
13271,2021-10-04 11:30,23.1,55.0,645.0
13272,2021-10-04 12:00,23.4,55.0,553.0
13273,2021-10-04 12:30,22.1,58.0,223.0
13274,2021-10-04 13:00,21.4,60.0,174.0
13275,2021-10-04 13:30,21.1,62.0,136.0
13276,2021-10-04 14:00,21.3,63.0,288.0
13277,2021-10-04 14:30,21.5,63.0,227.0
13278,2021-10-04 15:00,21.5,62.0,263.0
13279,2021-10-04 15:30,21.2,62.0,142.0
13280,2021-10-04 16:00,21.1,63.0,155.0
13281,2021-10-04 16:30,20.9,64.0,143.0
13282,2021-10-04 17:00,19.8,69.0,27.0
13283,2021-10-04 17:30,18.3,76.0,10.0
13284,2021-10-04 18:00,17.1,81.0,0.0
13285,2021-10-04 18:30,16.0,85.0,0.0
13286,2021-10-04 19:00,15.1,88.0,0.0
13287,2021-10-04 19:30,14.4,90.0,0.0
13288,2021-10-04 20:00,13.8,92.0,0.0
13289,2021-10-04 20:30,13.4,93.0,0.0
13290,2021-10-04 21:00,12.9,94.0,0.0
13291,2021-10-04 21:30,12.4,95.0,0.0
13292,2021-10-04 22:00,12.1,95.0,0.0
13293,2021-10-04 22:30,11.7,96.0,0.0
13294,2021-10-04 23:00,11.4,97.0,0.0
13295,2021-10-04 23:30,11.2,97.0,0.0
13296,2021-10-05 00:00,11.0,97.0,0.0
13297,2021-10-05 00:30,10.9,97.0,0.0
13298,2021-10-05 01:00,10.9,98.0,0.0
13299,2021-10-05 01:30,10.6,98.0,0.0
13300,2021-10-05 02:00,10.3,98.0,0.0
13301,2021-10-05 02:30,10.1,98.0,0.0
13302,2021-10-05 03:00,10.2,98.0,0.0
13303,2021-10-05 03:30,10.5,98.0,0.0
13304,2021-10-05 04:00,10.6,98.0,0.0
13305,2021-10-05 04:30,10.6,99.0,0.0
13306,2021-10-05 05:00,10.6,99.0,0.0
13307,2021-10-05 05:30,10.5,100.0,0.0
13308,2021-10-05 06:00,10.3,100.0,2.0
13309,2021-10-05 06:30,10.3,100.0,25.0
13310,2021-10-05 07:00,10.9,99.0,57.0
13311,2021-10-05 07:30,12.1,96.0,95.0
13312,2021-10-05 08:00,13.5,93.0,115.0
13313,2021-10-05 08:30,15.7,86.0,107.0
13314,2021-10-05 09:00,17.6,76.0,251.0
13315,2021-10-05 09:30,18.7,70.0,238.0
13316,2021-10-05 10:00,19.8,66.0,308.0
13317,2021-10-05 10:30,20.7,63.0,360.0
13318,2021-10-05 11:00,21.8,55.0,318.0
13319,2021-10-05 11:30,21.6,55.0,491.0
13320,2021-10-05 12:00,21.9,54.0,292.0
13321,2021-10-05 12:30,21.1,57.0,234.0
13322,2021-10-05 13:00,22.0,54.0,461.0
13323,2021-10-05 13:30,21.2,54.0,212.0
13324,2021-10-05 14:00,20.6,57.0,136.0
13325,2021-10-05 14:30,20.1,63.0,171.0
13326,2021-10-05 15:00,20.4,59.0,192.0
13327,2021-10-05 15:30,20.6,55.0,187.0
13328,2021-10-05 16:00,20.8,53.0,207.0
13329,2021-10-05 16:30,20.8,51.0,171.0
13330,2021-10-05 17:00,20.1,56.0,68.0
13331,2021-10-05 17:30,19.4,57.0,18.0
13332,2021-10-05 18:00,19.1,58.0,0.0
13333,2021-10-05 18:30,18.8,58.0,0.0
13334,2021-10-05 19:00,18.1,62.0,0.0
13335,2021-10-05 19:30,19.4,56.0,0.0
13336,2021-10-05 20:00,19.1,56.0,0.0
13337,2021-10-05 20:30,19.1,54.0,0.0
13338,2021-10-05 21:00,18.9,56.0,0.0
13339,2021-10-05 21:30,18.3,60.0,0.0
13340,2021-10-05 22:00,17.8,65.0,0.0
13341,2021-10-05 22:30,17.7,66.0,0.0
13342,2021-10-05 23:00,16.7,72.0,0.0
13343,2021-10-05 23:30,15.7,77.0,0.0
13344,2021-10-06 00:00,15.0,81.0,0.0
13345,2021-10-06 00:30,14.5,83.0,0.0
13346,2021-10-06 01:00,14.1,85.0,0.0
13347,2021-10-06 01:30,13.5,87.0,0.0
13348,2021-10-06 02:00,12.9,89.0,0.0
13349,2021-10-06 02:30,12.3,91.0,0.0
13350,2021-10-06 03:00,11.8,93.0,0.0
13351,2021-10-06 03:30,11.7,94.0,0.0
13352,2021-10-06 04:00,11.9,94.0,0.0
13353,2021-10-06 04:30,12.1,94.0,0.0
13354,2021-10-06 05:00,12.1,94.0,0.0
13355,2021-10-06 05:30,12.0,94.0,0.0
13356,2021-10-06 06:00,11.8,94.0,0.0
13357,2021-10-06 06:30,11.5,94.0,4.0
13358,2021-10-06 07:00,11.4,95.0,27.0
13359,2021-10-06 07:30,11.8,95.0,68.0
13360,2021-10-06 08:00,12.5,93.0,86.0
13361,2021-10-06 08:30,13.0,90.0,98.0
13362,2021-10-06 09:00,13.7,88.0,107.0
13363,2021-10-06 09:30,14.1,87.0,57.0
13364,2021-10-06 10:00,14.2,91.0,60.0
13365,2021-10-06 10:30,14.4,93.0,100.0
13366,2021-10-06 11:00,14.5,91.0,115.0
13367,2021-10-06 11:30,14.0,92.0,101.0
13368,2021-10-06 12:00,13.8,93.0,80.0
13369,2021-10-06 12:30,13.5,92.0,111.0
13370,2021-10-06 13:00,13.3,89.0,94.0
13371,2021-10-06 13:30,12.6,89.0,82.0
13372,2021-10-06 14:00,12.1,86.0,42.0
13373,2021-10-06 14:30,11.4,89.0,30.0
13374,2021-10-06 15:00,11.0,89.0,32.0
13375,2021-10-06 15:30,10.7,93.0,37.0
13376,2021-10-06 16:00,10.2,92.0,25.0
13377,2021-10-06 16:30,10.0,92.0,14.0
13378,2021-10-06 17:00,9.8,94.0,8.0
13379,2021-10-06 17:30,9.7,95.0,4.0
13380,2021-10-06 18:00,9.6,96.0,1.0
13381,2021-10-06 18:30,9.6,95.0,0.0
13382,2021-10-06 19:00,9.5,95.0,0.0
13383,2021-10-06 19:30,9.5,94.0,0.0
13384,2021-10-06 20:00,9.3,95.0,0.0
13385,2021-10-06 20:30,9.2,94.0,0.0
13386,2021-10-06 21:00,9.1,94.0,0.0
13387,2021-10-06 21:30,9.0,95.0,0.0
13388,2021-10-06 22:00,9.0,95.0,0.0
13389,2021-10-06 22:30,8.9,94.0,0.0
13390,2021-10-06 23:00,8.8,95.0,0.0
13391,2021-10-06 23:30,8.8,95.0,0.0
13392,2021-10-07 00:00,8.7,96.0,0.0
13393,2021-10-07 00:30,8.7,96.0,0.0
13394,2021-10-07 01:00,8.7,96.0,0.0
13395,2021-10-07 01:30,8.6,97.0,0.0
13396,2021-10-07 02:00,8.6,97.0,0.0
13397,2021-10-07 02:30,8.6,97.0,0.0
13398,2021-10-07 03:00,8.6,97.0,0.0
13399,2021-10-07 03:30,8.5,97.0,0.0
13400,2021-10-07 04:00,8.4,98.0,0.0
13401,2021-10-07 04:30,8.4,98.0,0.0
13402,2021-10-07 05:00,8.4,98.0,0.0
13403,2021-10-07 05:30,8.5,98.0,0.0
