,datum,mesec,max alt,vzhod az,vzhod,zahod az,zahod,dt
174,2023-06-24T23:59:00,6,66.84608177047777,53.41630066970556,3.066666666666667,306.6042517696417,18.933333333333334,15.866666666666667
175,2023-06-25T23:59:00,6,66.82309937325277,53.572573848330556,3.0833333333333335,306.7333374363111,18.95,15.866666666666667
176,2023-06-26T23:59:00,6,66.79317023656388,53.550252221525,3.0833333333333335,306.6753382229833,18.95,15.866666666666667
177,2023-06-27T23:59:00,6,66.75638648880278,53.53251726046389,3.0833333333333335,306.6137497236,18.95,15.866666666666667
178,2023-06-28T23:59:00,6,66.71298212040278,53.70269289069445,3.1,306.36525263100833,18.933333333333334,15.833333333333334
179,2023-06-29T23:59:00,6,66.66269638114723,53.694411503325,3.1,306.29669169970833,18.933333333333334,15.833333333333334
180,2023-06-30T23:59:00,6,66.60556087403333,53.874141771352775,3.1166666666666667,306.2247544065194,18.933333333333334,15.816666666666666
181,2023-07-01T23:59:00,7,66.54161085453889,53.875523926705554,3.1166666666666667,306.14951155772224,18.933333333333334,15.816666666666666
182,2023-07-02T23:59:00,7,66.47091625443612,54.06502907662777,3.1333333333333333,306.07103112032775,18.933333333333334,15.8
183,2023-07-03T23:59:00,7,66.39376671580834,54.259441169472225,3.15,305.98937779740555,18.933333333333334,15.783333333333333
184,2023-07-04T23:59:00,7,66.30990851029722,54.27569747060278,3.15,305.7211998941833,18.916666666666668,15.766666666666667
185,2023-07-05T23:59:00,7,66.21937884161389,54.48014940081945,3.1666666666666665,305.6333024907722,18.916666666666668,15.75
186,2023-07-06T23:59:00,7,66.1222140366111,54.68964157511111,3.183333333333333,305.3590705537306,18.9,15.716666666666667
187,2023-07-07T23:59:00,7,66.01845102771111,54.721084233875004,3.183333333333333,305.2651285146056,18.9,15.716666666666667
188,2023-07-08T23:59:00,7,65.90818408043056,54.94085677907222,3.2,305.168300603575,18.9,15.7
189,2023-07-09T23:59:00,7,65.79159778611944,55.16580158718333,3.216666666666667,304.8852475145389,18.883333333333333,15.666666666666666
190,2023-07-10T23:59:00,7,65.66853077259167,55.39596460951389,3.2333333333333334,304.59944767145,18.866666666666667,15.633333333333333
191,2023-07-11T23:59:00,7,65.53903458629722,55.63139082339445,3.25,304.4941290680306,18.866666666666667,15.616666666666667
192,2023-07-12T23:59:00,7,65.40316451440556,55.87212385115278,3.2666666666666666,304.20289243727774,18.85,15.583333333333334
193,2023-07-13T23:59:00,7,65.26097896162223,55.935088918230555,3.2666666666666666,304.0923153712472,18.85,15.583333333333334
